"jobID","containerID","state","weight","operationType","initialPosition","finalPosition","registryDate","earliestStartTime","latestFinishTime","reeferPlug","containerType"
"CSP_1","IJRW978514","L",23450,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_2","KTUL773085","L",22949,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_3","QHYC484506","L",19489,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_4","YWHU808765","L",25308,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_5","YPJE171297","L",18287,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_6","GWEX325683","L",20148,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_7","SZFH746210","L",16179,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_8","MQCI966777","L",21255,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_9","JTHH106011","L",25727,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_10","SJTB671693","L",29612,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_11","NFTM277354","L",15285,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","YES","IMPORT"
"CSP_12","TWOU483013","L",22899,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","YES","IMPORT"
"CSP_13","KNKJ074853","L",21328,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_14","QMLR437456","L",18477,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_15","JTDR013575","L",26400,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_16","PPUE642066","L",26666,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_17","IGWT395318","L",21431,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_18","OVDH057631","L",15047,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","YES","IMPORT"
"CSP_19","DLEB001874","L",15402,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_20","ZDPF777347","L",29578,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_21","YNKG286461","L",28680,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_22","FRJU677608","L",29685,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_23","ZHTA766490","L",24966,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_24","FPEX546454","L",30800,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_25","NHAZ016072","L",18401,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_26","LKNN660665","L",17779,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
