"jobID","containerID","state","weight","operationType","initialPosition","finalPosition","registryDate","earliestStartTime","latestFinishTime","reeferPlug","containerType"
"CSP_1","IADL833765","L",27380,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","YES","IMPORT"
"CSP_2","PLLJ107957","L",29285,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_3","UFZY993521","L",20163,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_4","ZLSJ221631","L",19230,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_5","UYJB375071","L",28286,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_6","QEXT822218","L",25557,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_7","LCKA769538","L",20587,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_8","JSVO942021","L",23467,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_9","CZHW187126","L",22314,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_10","IREX223799","L",27495,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_11","VVDB882218","L",26091,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_12","TJSX747317","L",28008,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_13","UJKJ114652","L",17757,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_14","LMXK217152","L",22694,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_15","KCPL509503","L",24069,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_16","PJKM651888","L",23286,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","YES","IMPORT"
"CSP_17","SDRW666984","L",28576,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_18","XJJP536869","L",18696,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_19","HFWT677445","L",28895,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_20","YHVV893463","L",24761,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_21","YWUH124293","L",28220,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_22","UITH647516","L",26279,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","YES","IMPORT"
"CSP_23","WYIS262597","L",26200,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_24","HGXD681658","L",15748,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_25","UQTI932534","L",20079,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_26","RZGC903269","L",15815,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_27","QRLN053289","L",27347,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_28","BXMV259047","L",24609,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_29","AQVB035986","L",21921,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_30","IWYE378734","L",31305,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","YES","IMPORT"
"CSP_31","QXBJ555724","L",20855,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_32","TRHA914405","L",31182,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_33","GFAF037819","L",17723,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_34","OGHY991603","L",17183,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_35","SHNJ715831","L",25753,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_36","ZWXG300544","L",23191,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_37","WXVP439423","L",17843,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_38","SGCD736684","L",28700,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_39","WUEO641074","L",17305,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_40","QTPU753450","L",21586,"ENTER FROM INSPECTION","INSPECTION GATE","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_41","NXPB974070","L",20708,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","NO","IMPORT"
"CSP_42","RDMI123280","L",29486,"MARITIME IN","BERTH","","04/06/2025 16:33","PENDING","PENDING","YES","IMPORT"
