"jobID","containerID","state","weight","operationType","initialPosition","finalPosition","registryDate","earliestStartTime","latestFinishTime","reeferPlug","containerType"
"CSP_1","CCBH524069","L",28381,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_2","EUAJ963023","L",21194,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_3","KWBB000421","L",20607,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","YES","IMPORT"
"CSP_4","OLUS887637","L",26582,"ENTER FROM INSPECTION","INSPECTION GATE","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_5","MUKX670993","L",16401,"ENTER FROM INSPECTION","INSPECTION GATE","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_6","COOG734225","L",27670,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_7","FISN259818","L",15573,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_8","EFAL386033","L",30810,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_9","UCEU167010","L",23420,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","YES","IMPORT"
"CSP_10","PFZR423352","L",22266,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","YES","IMPORT"
"CSP_11","ODGU044876","L",27094,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_12","FKFC330698","L",18643,"ENTER FROM INSPECTION","INSPECTION GATE","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_13","PJIB947284","L",19653,"ENTER FROM INSPECTION","INSPECTION GATE","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_14","AIMK967623","L",21115,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_15","AVYB885024","L",19134,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_16","PNSY594968","L",15749,"ENTER FROM INSPECTION","INSPECTION GATE","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_17","EYYB852302","L",18857,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_18","HRSV589462","L",15620,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_19","ZJGB004318","L",20204,"ENTER FROM INSPECTION","INSPECTION GATE","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_20","HGWC000542","L",29162,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_21","ZBVS169541","L",29741,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_22","BMQJ395579","L",26548,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_23","ISMR144725","L",29332,"ENTER FROM INSPECTION","INSPECTION GATE","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_24","HINV359968","L",20805,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
"CSP_25","DDZW966145","L",27327,"MARITIME IN","BERTH","","23/05/2025 14:53","PENDING","PENDING","NO","IMPORT"
